±âÁØ³âµµ,ÇàÁ¤±¸¿ªÄÚµå,Åë°èÇ×¸ñ,Åë°è°ª
2023,11090720,ga_sd_001,1989
2023,11090720,ga_sd_002,4189
2023,11090720,ga_sd_003,345
2023,11090720,ga_sd_004,N/A
2023,11090720,ga_sd_005,4790
2023,11090720,ga_sd_006,232
2023,11090730,ga_sd_001,1808
2023,11090730,ga_sd_002,6336
2023,11090730,ga_sd_003,449
2023,11090730,ga_sd_004,N/A
2023,11090730,ga_sd_005,2389
2023,11090730,ga_sd_006,132
2023,11090740,ga_sd_001,1698
2023,11090740,ga_sd_002,3439
2023,11090740,ga_sd_003,304
2023,11090740,ga_sd_005,2944
2023,11090740,ga_sd_006,191
2023,11090750,ga_sd_001,2335
2023,11090750,ga_sd_002,5091
2023,11090750,ga_sd_003,444
2023,11090750,ga_sd_004,N/A
2023,11090750,ga_sd_005,4577
2023,11090750,ga_sd_006,304
2023,11100510,ga_sd_001,1724
2023,11100510,ga_sd_002,3688
2023,11100510,ga_sd_003,322
2023,11100510,ga_sd_004,N/A
2023,11100510,ga_sd_005,2965
2023,11100510,ga_sd_006,158
2023,11100520,ga_sd_001,1445
2023,11100520,ga_sd_002,3261
2023,11100520,ga_sd_003,247
2023,11100520,ga_sd_004,N/A
2023,11100520,ga_sd_005,2779
2023,11100520,ga_sd_006,179
2023,11100530,ga_sd_001,1242
2023,11100530,ga_sd_002,2870
2023,11100530,ga_sd_003,225
2023,11100530,ga_sd_005,3281
2023,11100530,ga_sd_006,129
2023,11100540,ga_sd_001,1346
2023,11100540,ga_sd_002,3654
2023,11100540,ga_sd_003,231
2023,11100540,ga_sd_005,1491
2023,11100540,ga_sd_006,86
2023,11100550,ga_sd_001,2191
2023,11100550,ga_sd_002,4768
2023,11100550,ga_sd_003,406
2023,11100550,ga_sd_004,N/A
2023,11100550,ga_sd_005,4397
2023,11100550,ga_sd_006,230
2023,11100560,ga_sd_001,1439
2023,11100560,ga_sd_002,3314
2023,11100560,ga_sd_003,292
2023,11100560,ga_sd_005,3187
2023,11100560,ga_sd_006,167
2023,11100570,ga_sd_001,2039
2023,11100570,ga_sd_002,5206
2023,11100570,ga_sd_003,401
2023,11100570,ga_sd_004,N/A
2023,11100570,ga_sd_005,1787
2023,11100570,ga_sd_006,75
2023,11100590,ga_sd_001,1866
2023,11100590,ga_sd_002,4459
2023,11100590,ga_sd_003,263
2023,11100590,ga_sd_004,5
2023,11100590,ga_sd_005,3413
2023,11100590,ga_sd_006,212
2023,11100600,ga_sd_001,2246
2023,11100600,ga_sd_002,5256
2023,11100600,ga_sd_003,379
2023,11100600,ga_sd_005,3542
2023,11100600,ga_sd_006,278
2023,11100610,ga_sd_001,1054
2023,11100610,ga_sd_002,2373
2023,11100610,ga_sd_003,191
2023,11100610,ga_sd_005,2183
2023,11100610,ga_sd_006,113
2023,11100620,ga_sd_001,1971
2023,11100620,ga_sd_002,4982
2023,11100620,ga_sd_003,306
2023,11100620,ga_sd_004,N/A
2023,11100620,ga_sd_005,2816
2023,11100620,ga_sd_006,183
2023,11100630,ga_sd_001,1890
2023,11100630,ga_sd_002,4440
2023,11100630,ga_sd_003,330
2023,11100630,ga_sd_004,N/A
2023,11100630,ga_sd_005,2809
2023,11100630,ga_sd_006,228
2023,11100640,ga_sd_001,1884
2023,11100640,ga_sd_002,3306
2023,11100640,ga_sd_003,298
2023,11100640,ga_sd_004,N/A
2023,11100640,ga_sd_005,3549
2023,11100640,ga_sd_006,196
2023,11100650,ga_sd_001,2366
2023,11100650,ga_sd_002,4605
2023,11100650,ga_sd_003,401
2023,11100650,ga_sd_004,N/A
2023,11100650,ga_sd_005,3326
2023,11100650,ga_sd_006,188
2023,11110510,ga_sd_001,1571
2023,11110510,ga_sd_002,3485
2023,11110510,ga_sd_003,289
2023,11110510,ga_sd_004,N/A
2023,11110510,ga_sd_005,3811
2023,11110510,ga_sd_006,287
2023,11110520,ga_sd_001,2015
2023,11110520,ga_sd_002,4766
2023,11110520,ga_sd_003,319
2023,11110520,ga_sd_005,3997
2023,11110520,ga_sd_006,183
2023,11110530,ga_sd_001,2395
2023,11110530,ga_sd_002,5354
2023,11110530,ga_sd_003,361
2023,11110530,ga_sd_005,3859
2023,11110530,ga_sd_006,280
2023,11110560,ga_sd_001,2668
2023,11110560,ga_sd_002,7770
2023,11110560,ga_sd_003,527
2023,11110560,ga_sd_004,N/A
2023,11110560,ga_sd_005,5520
2023,11110560,ga_sd_006,354
2023,11110580,ga_sd_001,1516
2023,11110580,ga_sd_002,4811
2023,11110580,ga_sd_003,298
2023,11110580,ga_sd_004,N/A
2023,11110580,ga_sd_005,3761
2023,11110580,ga_sd_006,146
2023,11110590,ga_sd_001,1342
2023,11110590,ga_sd_002,4467
2023,11110590,ga_sd_003,245
2023,11110590,ga_sd_005,1732
2023,11110590,ga_sd_006,108
2023,11110600,ga_sd_001,1049
2023,11110600,ga_sd_002,4873
2023,11110600,ga_sd_003,306
2023,11110600,ga_sd_004,N/A
2023,11110600,ga_sd_005,1283
2023,11110600,ga_sd_006,81
2023,11110610,ga_sd_001,1020
2023,11110610,ga_sd_002,5975
2023,11110610,ga_sd_003,294
2023,11110610,ga_sd_004,N/A
2023,11110610,ga_sd_005,1278
2023,11110610,ga_sd_006,45
2023,11110640,ga_sd_001,1289
2023,11110640,ga_sd_002,3729
2023,11110640,ga_sd_003,244
2023,11110640,ga_sd_005,2473
2023,11110640,ga_sd_006,106
2023,11110650,ga_sd_001,2871
2023,11110650,ga_sd_002,6990
2023,11110650,ga_sd_003,534
2023,11110650,ga_sd_004,N/A
2023,11110650,ga_sd_005,4104
2023,11110650,ga_sd_006,265
2023,11110660,ga_sd_001,1244
2023,11110660,ga_sd_002,3562
2023,11110660,ga_sd_003,252
2023,11110660,ga_sd_004,N/A
2023,11110660,ga_sd_005,2761
2023,11110660,ga_sd_006,146
2023,11110690,ga_sd_001,1802
2023,11110690,ga_sd_002,4250
2023,11110690,ga_sd_003,297
2023,11110690,ga_sd_004,N/A
2023,11110690,ga_sd_005,3604
2023,11110690,ga_sd_006,189
2023,11110720,ga_sd_001,2047
2023,11110720,ga_sd_002,4302
2023,11110720,ga_sd_003,194
2023,11110720,ga_sd_004,N/A
2023,11110720,ga_sd_005,2089
2023,11110720,ga_sd_006,161
2023,11110730,ga_sd_001,1596
2023,11110730,ga_sd_002,3929
2023,11110730,ga_sd_003,167
2023,11110730,ga_sd_004,N/A
2023,11110730,ga_sd_005,2074
2023,11110730,ga_sd_006,185
2023,11110740,ga_sd_001,1490
2023,11110740,ga_sd_002,3598
2023,11110740,ga_sd_003,180
2023,11110740,ga_sd_004,N/A
2023,11110740,ga_sd_005,1809
2023,11110740,ga_sd_006,179
2023,11110760,ga_sd_001,2121
2023,11110760,ga_sd_002,5042
2023,11110760,ga_sd_003,370
2023,11110760,ga_sd_005,3730
2023,11110760,ga_sd_006,233
2023,11110770,ga_sd_001,2330
2023,11110770,ga_sd_002,6090
2023,11110770,ga_sd_003,260
2023,11110770,ga_sd_004,N/A
2023,11110770,ga_sd_005,4163
2023,11110770,ga_sd_006,304
2023,11110780,ga_sd_001,2469
2023,11110780,ga_sd_002,6387
2023,11110780,ga_sd_003,341
2023,11110780,ga_sd_005,4774
2023,11110780,ga_sd_006,240
2023,11110790,ga_sd_001,2580
2023,11110790,ga_sd_002,5825
2023,11110790,ga_sd_003,448
2023,11110790,ga_sd_004,N/A
2023,11110790,ga_sd_005,8453
2023,11110790,ga_sd_006,436
2023,11120510,ga_sd_001,3026
2023,11120510,ga_sd_002,6156
2023,11120510,ga_sd_003,473
2023,11120510,ga_sd_004,N/A
2023,11120510,ga_sd_005,5912
2023,11120510,ga_sd_006,454
2023,11120520,ga_sd_001,3091
2023,11120520,ga_sd_002,6582
2023,11120520,ga_sd_003,494
2023,11120520,ga_sd_005,5616
2023,11120520,ga_sd_006,404
2023,11120550,ga_sd_001,1093
2023,11120550,ga_sd_002,2486
2023,11120550,ga_sd_003,177
2023,11120550,ga_sd_004,N/A
2023,11120550,ga_sd_005,2762
2023,11120550,ga_sd_006,150
2023,11120560,ga_sd_001,2049
2023,11120560,ga_sd_002,5107
2023,11120560,ga_sd_003,393
2023,11120560,ga_sd_004,N/A
2023,11120560,ga_sd_005,3638
2023,11120560,ga_sd_006,278
2023,11120570,ga_sd_001,2225
2023,11120570,ga_sd_002,5682
2023,11120570,ga_sd_003,501
2023,11120570,ga_sd_004,N/A
2023,11120570,ga_sd_005,3644
2023,11120570,ga_sd_006,314
2023,11120580,ga_sd_001,2346
2023,11120580,ga_sd_002,3930
2023,11120580,ga_sd_003,319
2023,11120580,ga_sd_004,N/A
2023,11120580,ga_sd_005,6935
2023,11120580,ga_sd_006,487
2023,11120590,ga_sd_001,2447
2023,11120590,ga_sd_002,5718
2023,11120590,ga_sd_003,430
2023,11120590,ga_sd_004,N/A
2023,11120590,ga_sd_005,5022
2023,11120590,ga_sd_006,416
2023,11120600,ga_sd_001,1922
2023,11120600,ga_sd_002,5419
2023,11120600,ga_sd_003,369
2023,11120600,ga_sd_004,N/A
2023,11120600,ga_sd_005,2530
2023,11120600,ga_sd_006,200
2023,11120650,ga_sd_001,2077
2023,11120650,ga_sd_002,4829
2023,11120650,ga_sd_003,391
2023,11120650,ga_sd_004,N/A
2023,11120650,ga_sd_005,3498
2023,11120650,ga_sd_006,326
2023,11120660,ga_sd_001,1535
2023,11120660,ga_sd_002,3389
2023,11120660,ga_sd_003,253
2023,11120660,ga_sd_004,N/A
2023,11120660,ga_sd_005,2567
2023,11120660,ga_sd_006,205
2023,11120670,ga_sd_001,1518
2023,11120670,ga_sd_002,3226
2023,11120670,ga_sd_003,271
2023,11120670,ga_sd_004,N/A
2023,11120670,ga_sd_005,2179
2023,11120670,ga_sd_006,195
2023,11120680,ga_sd_001,1569
2023,11120680,ga_sd_002,3744
2023,11120680,ga_sd_003,257
2023,11120680,ga_sd_005,1873
2023,11120680,ga_sd_006,239
2023,11120710,ga_sd_001,3509
2023,11120710,ga_sd_002,9950
2023,11120710,ga_sd_003,1007
2023,11120710,ga_sd_004,6
2023,11120710,ga_sd_005,5461
2023,11120710,ga_sd_006,284
2023,11120720,ga_sd_001,2106
2023,11120720,ga_sd_002,4375
2023,11120720,ga_sd_003,378
2023,11120720,ga_sd_004,N/A
2023,11120720,ga_sd_005,5524
2023,11120720,ga_sd_006,354
2023,11120730,ga_sd_001,1870
2023,11120730,ga_sd_002,3751
2023,11120730,ga_sd_003,313
2023,11120730,ga_sd_005,5120
2023,11120730,ga_sd_006,311
2023,11120740,ga_sd_001,3150
2023,11120740,ga_sd_002,8074
2023,11120740,ga_sd_003,620
2023,11120740,ga_sd_004,N/A
2023,11120740,ga_sd_005,6569
2023,11120740,ga_sd_006,440
2023,11130520,ga_sd_001,1272
2023,11130520,ga_sd_002,2903
2023,11130520,ga_sd_003,253
2023,11130520,ga_sd_004,N/A
2023,11130520,ga_sd_005,2566
2023,11130520,ga_sd_006,155
2023,11130620,ga_sd_001,1940
2023,11130620,ga_sd_002,4438
2023,11130620,ga_sd_003,360
2023,11130620,ga_sd_004,N/A
2023,11130620,ga_sd_005,3258
2023,11130620,ga_sd_006,262
2023,11130640,ga_sd_001,1386
2023,11130640,ga_sd_002,3300
2023,11130640,ga_sd_003,265
2023,11130640,ga_sd_004,N/A
2023,11130640,ga_sd_005,2450
2023,11130640,ga_sd_006,172
2023,11130650,ga_sd_001,1060
2023,11130650,ga_sd_002,2453
2023,11130650,ga_sd_003,162
2023,11130650,ga_sd_004,N/A
2023,11130650,ga_sd_005,1688
2023,11130650,ga_sd_006,105
2023,11130660,ga_sd_001,1726
2023,11130660,ga_sd_002,3971
2023,11130660,ga_sd_003,328
2023,11130660,ga_sd_004,N/A
2023,11130660,ga_sd_005,2709
2023,11130660,ga_sd_006,188
2023,11130680,ga_sd_001,2154
2023,11130680,ga_sd_002,4982
2023,11130680,ga_sd_003,435
2023,11130680,ga_sd_005,4356
2023,11130680,ga_sd_006,319
2023,11130690,ga_sd_001,966
2023,11130690,ga_sd_002,3412
2023,11130690,ga_sd_003,262
2023,11130690,ga_sd_005,1123
2023,11130690,ga_sd_006,110
2023,11130700,ga_sd_001,1949
2023,11130700,ga_sd_002,5281
2023,11130700,ga_sd_003,404
2023,11130700,ga_sd_005,4836
2023,11130700,ga_sd_006,285
2023,11130710,ga_sd_001,1250
2023,11130710,ga_sd_002,3427
2023,11130710,ga_sd_003,284
2023,11130710,ga_sd_004,N/A
2023,11130710,ga_sd_005,1359
2023,11130710,ga_sd_006,108
2023,11130720,ga_sd_001,2392
2023,11130720,ga_sd_002,5436
2023,11130720,ga_sd_003,447
2023,11130720,ga_sd_004,N/A
2023,11130720,ga_sd_005,5013
2023,11130720,ga_sd_006,350
2023,11130730,ga_sd_001,1361
2023,11130730,ga_sd_002,3103
2023,11130730,ga_sd_003,256
2023,11130730,ga_sd_005,4316
2023,11130730,ga_sd_006,324
2023,11130740,ga_sd_001,1104
2023,11130740,ga_sd_002,2818
2023,11130740,ga_sd_003,170
2023,11130740,ga_sd_004,N/A
2023,11130740,ga_sd_005,2462
2023,11130740,ga_sd_006,190
2023,11130750,ga_sd_001,1096
2023,11130750,ga_sd_002,1529
2023,11130750,ga_sd_003,147
2023,11130750,ga_sd_005,10735
2023,11130750,ga_sd_006,605
2023,11130760,ga_sd_001,2514
2023,11130760,ga_sd_002,4686
2023,11130760,ga_sd_003,446
2023,11130760,ga_sd_004,N/A
2023,11130760,ga_sd_005,9299
2023,11130760,ga_sd_006,677
2023,11140590,ga_sd_001,1400
2023,11140590,ga_sd_002,3879
2023,11140590,ga_sd_003,260
2023,11140590,ga_sd_004,N/A
2023,11140590,ga_sd_005,2778
2023,11140590,ga_sd_006,252
2023,11140600,ga_sd_001,1029
2023,11140600,ga_sd_002,1808
2023,11140600,ga_sd_003,138
2023,11140600,ga_sd_005,4535
2023,11140600,ga_sd_006,292
2023,11140610,ga_sd_001,1092
2023,11140610,ga_sd_002,2962
2023,11140610,ga_sd_003,200
2023,11140610,ga_sd_004,N/A
2023,11140610,ga_sd_005,2774
2023,11140610,ga_sd_006,215
2023,11140630,ga_sd_001,1652
2023,11140630,ga_sd_002,3896
2023,11140630,ga_sd_003,301
2023,11140630,ga_sd_004,N/A
2023,11140630,ga_sd_005,3547
2023,11140630,ga_sd_006,273
2023,11140660,ga_sd_001,1750
2023,11140660,ga_sd_002,2576
2023,11140660,ga_sd_003,239
2023,11140660,ga_sd_005,9026
2023,11140660,ga_sd_006,671
2023,11140680,ga_sd_001,1389
2023,11140680,ga_sd_002,2190
2023,11140680,ga_sd_003,161
2023,11140680,ga_sd_005,4039
2023,11140680,ga_sd_006,491
2023,11140690,ga_sd_001,1539
2023,11140690,ga_sd_002,2836
2023,11140690,ga_sd_003,239
2023,11140690,ga_sd_004,N/A
2023,11140690,ga_sd_005,4173
2023,11140690,ga_sd_006,458
2023,11140700,ga_sd_001,1355
2023,11140700,ga_sd_002,3078
2023,11140700,ga_sd_003,265
2023,11140700,ga_sd_004,N/A
2023,11140700,ga_sd_005,2680
2023,11140700,ga_sd_006,332
2023,11140710,ga_sd_001,1136
2023,11140710,ga_sd_002,1830
2023,11140710,ga_sd_003,156
2023,11140710,ga_sd_005,4258
2023,11140710,ga_sd_006,375
2023,11140720,ga_sd_001,1391
2023,11140720,ga_sd_002,2875
2023,11140720,ga_sd_003,254
2023,11140720,ga_sd_004,N/A
2023,11140720,ga_sd_005,3834
2023,11140720,ga_sd_006,369
2023,11140730,ga_sd_001,2769
2023,11140730,ga_sd_002,6306
2023,11140730,ga_sd_003,443
2023,11140730,ga_sd_004,N/A
2023,11140730,ga_sd_005,7950
2023,11140730,ga_sd_006,556
2023,11140740,ga_sd_001,1775
2023,11140740,ga_sd_002,5519
2023,11140740,ga_sd_003,386
2023,11140740,ga_sd_004,N/A
2023,11140740,ga_sd_005,4305
2023,11140740,ga_sd_006,208
2023,11140750,ga_sd_001,1500
2023,11140750,ga_sd_002,3558
2023,11140750,ga_sd_003,325
2023,11140750,ga_sd_004,N/A
2023,11140750,ga_sd_005,2956
2023,11140750,ga_sd_006,233
2023,11140760,ga_sd_001,1756
2023,11140760,ga_sd_002,3885
2023,11140760,ga_sd_003,286
2023,11140760,ga_sd_004,N/A
2023,11140760,ga_sd_005,5126
2023,11140760,ga_sd_006,391
2023,11140770,ga_sd_001,2669
2023,11140770,ga_sd_002,5891
2023,11140770,ga_sd_003,464
2023,11140770,ga_sd_004,N/A
2023,11140770,ga_sd_005,7012
2023,11140770,ga_sd_006,570
2023,11140780,ga_sd_001,2244
2023,11140780,ga_sd_002,5280
2023,11140780,ga_sd_003,308
2023,11140780,ga_sd_004,N/A
2023,11140780,ga_sd_005,3119
2023,11140780,ga_sd_006,351
2023,11150510,ga_sd_001,1558
2023,11150510,ga_sd_002,6540
2023,11150510,ga_sd_003,361
2023,11150510,ga_sd_005,1309
2023,11150510,ga_sd_006,77
2023,11150520,ga_sd_001,2098
2023,11150520,ga_sd_002,5150
2023,11150520,ga_sd_003,318
2023,11150520,ga_sd_004,N/A
2023,11150520,ga_sd_005,4536
2023,11150520,ga_sd_006,330
2023,11150530,ga_sd_001,1662
2023,11150530,ga_sd_002,3686
2023,11150530,ga_sd_003,245
2023,11150530,ga_sd_004,N/A
2023,11150530,ga_sd_005,3526
2023,11150530,ga_sd_006,280
2023,11150540,ga_sd_001,1292
2023,11150540,ga_sd_002,4893
2023,11150540,ga_sd_003,306
2023,11150540,ga_sd_004,N/A
2023,11150540,ga_sd_005,2725
2023,11150540,ga_sd_006,168
2023,11150570,ga_sd_001,1553
2023,11150570,ga_sd_002,3270
2023,11150570,ga_sd_003,227
2023,11150570,ga_sd_005,3844
2023,11150570,ga_sd_006,252
2023,11150580,ga_sd_001,1522
2023,11150580,ga_sd_002,3981
2023,11150580,ga_sd_003,325
2023,11150580,ga_sd_005,2117
2023,11150580,ga_sd_006,178
2023,11150590,ga_sd_001,1087
2023,11150590,ga_sd_002,2270
2023,11150590,ga_sd_003,175
2023,11150590,ga_sd_004,N/A
2023,11150590,ga_sd_005,3182
2023,11150590,ga_sd_006,173
2023,11150600,ga_sd_001,1254
2023,11150600,ga_sd_002,3459
2023,11150600,ga_sd_003,307
2023,11150600,ga_sd_004,N/A
2023,11150600,ga_sd_005,1330
2023,11150600,ga_sd_006,102
2023,11150610,ga_sd_001,1002
2023,11150610,ga_sd_002,2584
2023,11150610,ga_sd_003,190
2023,11150610,ga_sd_005,1928
2023,11150610,ga_sd_006,149
2023,11150620,ga_sd_001,988
2023,11150620,ga_sd_002,2820
2023,11150620,ga_sd_003,163
2023,11150620,ga_sd_004,N/A
2023,11150620,ga_sd_005,1011
2023,11150620,ga_sd_006,112
2023,11150630,ga_sd_001,1598
2023,11150630,ga_sd_002,3437
2023,11150630,ga_sd_003,202
2023,11150630,ga_sd_005,2763
2023,11150630,ga_sd_006,237
2023,11150640,ga_sd_001,1139
2023,11150640,ga_sd_002,4043
2023,11150640,ga_sd_003,250
2023,11150640,ga_sd_004,N/A
2023,11150640,ga_sd_005,1078
2023,11150640,ga_sd_006,56
2023,11150650,ga_sd_001,1020
2023,11150650,ga_sd_002,3877
2023,11150650,ga_sd_003,244
2023,11150650,ga_sd_005,1326
2023,11150650,ga_sd_006,46
2023,11150660,ga_sd_001,3420
2023,11150660,ga_sd_002,9845
2023,11150660,ga_sd_003,622
2023,11150660,ga_sd_004,N/A
2023,11150660,ga_sd_005,4564
2023,11150660,ga_sd_006,291
2023,11150690,ga_sd_001,1484
2023,11150690,ga_sd_002,5088
2023,11150690,ga_sd_003,262
2023,11150690,ga_sd_005,887
2023,11150690,ga_sd_006,73
2023,11150700,ga_sd_001,1949
2023,11150700,ga_sd_002,5669
2023,11150700,ga_sd_003,322
2023,11150700,ga_sd_004,N/A
2023,11150700,ga_sd_005,2970
2023,11150700,ga_sd_006,127
2023,11150710,ga_sd_001,2258
2023,11150710,ga_sd_002,8631
2023,11150710,ga_sd_003,476
2023,11150710,ga_sd_004,N/A
2023,11150710,ga_sd_005,1416
2023,11150710,ga_sd_006,76
2023,11150720,ga_sd_001,2417
2023,11150720,ga_sd_002,5276
2023,11150720,ga_sd_003,370
2023,11150720,ga_sd_004,N/A
2023,11150720,ga_sd_005,6594
2023,11150720,ga_sd_006,444
2023,11160510,ga_sd_001,2664
2023,11160510,ga_sd_002,8027
2023,11160510,ga_sd_003,505
2023,11160510,ga_sd_004,N/A
2023,11160510,ga_sd_005,4138
2023,11160510,ga_sd_006,365
2023,11160520,ga_sd_001,1850
2023,11160520,ga_sd_002,3389
2023,11160520,ga_sd_003,195
2023,11160520,ga_sd_005,7355
2023,11160520,ga_sd_006,595
2023,11160530,ga_sd_001,1544
2023,11160530,ga_sd_002,3427
2023,11160530,ga_sd_003,260
2023,11160530,ga_sd_004,N/A
2023,11160530,ga_sd_005,2583
2023,11160530,ga_sd_006,195
2023,11160540,ga_sd_001,2291
2023,11160540,ga_sd_002,5077
2023,11160540,ga_sd_003,259
2023,11160540,ga_sd_005,6418
2023,11160540,ga_sd_006,328
2023,11160550,ga_sd_001,2342
2023,11160550,ga_sd_002,5284
2023,11160550,ga_sd_003,385
2023,11160550,ga_sd_004,N/A
2023,11160550,ga_sd_005,7238
2023,11160550,ga_sd_006,739
2023,11160570,ga_sd_001,1292
2023,11160570,ga_sd_002,3065
2023,11160570,ga_sd_003,227
2023,11160570,ga_sd_004,N/A
2023,11160570,ga_sd_005,2783
2023,11160570,ga_sd_006,225
2023,11160580,ga_sd_001,1703
2023,11160580,ga_sd_002,3551
2023,11160580,ga_sd_003,334
2023,11160580,ga_sd_004,N/A
2023,11160580,ga_sd_005,3160
2023,11160580,ga_sd_006,215
2023,11160590,ga_sd_001,1531
2023,11160590,ga_sd_002,3552
2023,11160590,ga_sd_003,252
2023,11160590,ga_sd_004,N/A
2023,11160590,ga_sd_005,3364
2023,11160590,ga_sd_006,244
2023,11160610,ga_sd_001,1873
2023,11160610,ga_sd_002,3720
2023,11160610,ga_sd_003,294
2023,11160610,ga_sd_004,N/A
2023,11160610,ga_sd_005,5723
2023,11160610,ga_sd_006,383
2023,11160630,ga_sd_001,1913
2023,11160630,ga_sd_002,4002
2023,11160630,ga_sd_003,281
2023,11160630,ga_sd_004,N/A
2023,11160630,ga_sd_005,4303
2023,11160630,ga_sd_006,397
2023,11160650,ga_sd_001,1217
2023,11160650,ga_sd_002,1878
2023,11160650,ga_sd_003,124
2023,11160650,ga_sd_004,N/A
2023,11160650,ga_sd_005,4128
2023,11160650,ga_sd_006,191
2023,11160660,ga_sd_001,1413
2023,11160660,ga_sd_002,2255
2023,11160660,ga_sd_003,126
2023,11160660,ga_sd_005,3349
2023,11160660,ga_sd_006,252
2023,11160670,ga_sd_001,2100
2023,11160670,ga_sd_002,7418
2023,11160670,ga_sd_003,514
2023,11160670,ga_sd_004,N/A
2023,11160670,ga_sd_005,2602
2023,11160670,ga_sd_006,177
2023,11160690,ga_sd_001,1920
2023,11160690,ga_sd_002,5328
2023,11160690,ga_sd_003,337
2023,11160690,ga_sd_004,N/A
2023,11160690,ga_sd_005,4866
2023,11160690,ga_sd_006,347
2023,11160700,ga_sd_001,2892
2023,11160700,ga_sd_002,8120
2023,11160700,ga_sd_003,604
2023,11160700,ga_sd_004,5
2023,11160700,ga_sd_005,4271
2023,11160700,ga_sd_006,311
2023,11160710,ga_sd_001,1764
2023,11160710,ga_sd_002,3528
2023,11160710,ga_sd_003,315
2023,11160710,ga_sd_004,N/A
2023,11160710,ga_sd_005,5058
2023,11160710,ga_sd_006,310
2023,11160730,ga_sd_001,4110
2023,11160730,ga_sd_002,7558
2023,11160730,ga_sd_003,506
2023,11160730,ga_sd_004,6
2023,11160730,ga_sd_005,12717
2023,11160730,ga_sd_006,1237
2023,11160740,ga_sd_001,2699
2023,11160740,ga_sd_002,8694
2023,11160740,ga_sd_003,608
2023,11160740,ga_sd_004,N/A
2023,11160740,ga_sd_005,3467
2023,11160740,ga_sd_006,286
2023,11160751,ga_sd_001,2131
2023,11160751,ga_sd_002,4044
2023,11160751,ga_sd_003,228
2023,11160751,ga_sd_004,N/A
2023,11160751,ga_sd_005,12478
2023,11160751,ga_sd_006,777
2023,11160761,ga_sd_001,1886
2023,11160761,ga_sd_002,3551
2023,11160761,ga_sd_003,268
2023,11160761,ga_sd_004,N/A
2023,11160761,ga_sd_005,4508
2023,11160761,ga_sd_006,271
2023,11170510,ga_sd_001,2609
2023,11170510,ga_sd_002,6920
2023,11170510,ga_sd_003,472
2023,11170510,ga_sd_004,N/A
2023,11170510,ga_sd_005,3055
2023,11170510,ga_sd_006,305
2023,11170520,ga_sd_001,1555
2023,11170520,ga_sd_002,3943
2023,11170520,ga_sd_003,247
2023,11170520,ga_sd_005,2039
2023,11170520,ga_sd_006,202
2023,11170540,ga_sd_001,1672
2023,11170540,ga_sd_002,3118
2023,11170540,ga_sd_003,258
2023,11170540,ga_sd_004,5
2023,11170540,ga_sd_005,7213
2023,11170540,ga_sd_006,492
2023,11170550,ga_sd_001,1710
2023,11170550,ga_sd_002,2915
2023,11170550,ga_sd_003,234
2023,11170550,ga_sd_004,N/A
2023,11170550,ga_sd_005,4109
2023,11170550,ga_sd_006,400
2023,11170560,ga_sd_001,2345
2023,11170560,ga_sd_002,4328
2023,11170560,ga_sd_003,366
2023,11170560,ga_sd_004,N/A
2023,11170560,ga_sd_005,6746
2023,11170560,ga_sd_006,521
2023,11170610,ga_sd_001,2137
2023,11170610,ga_sd_002,4768
2023,11170610,ga_sd_003,322
2023,11170610,ga_sd_004,N/A
2023,11170610,ga_sd_005,3203
2023,11170610,ga_sd_006,423
2023,11170620,ga_sd_001,2018
2023,11170620,ga_sd_002,4822
2023,11170620,ga_sd_003,393
2023,11170620,ga_sd_004,N/A
2023,11170620,ga_sd_005,3364
2023,11170620,ga_sd_006,149
2023,11170640,ga_sd_001,2587
2023,11170640,ga_sd_002,5670
2023,11170640,ga_sd_003,448
2023,11170640,ga_sd_004,N/A
2023,11170640,ga_sd_005,2753
2023,11170640,ga_sd_006,206
2023,11170650,ga_sd_001,1686
2023,11170650,ga_sd_002,3737
2023,11170650,ga_sd_003,287
2023,11170650,ga_sd_004,N/A
2023,11170650,ga_sd_005,2248
2023,11170650,ga_sd_006,181
2023,11170670,ga_sd_001,1889
2023,11170670,ga_sd_002,3212
2023,11170670,ga_sd_003,260
2023,11170670,ga_sd_004,N/A
2023,11170670,ga_sd_005,6083
2023,11170670,ga_sd_006,405
2023,11170690,ga_sd_001,1900
2023,11170690,ga_sd_002,4187
2023,11170690,ga_sd_003,328
2023,11170690,ga_sd_005,2603
2023,11170690,ga_sd_006,211
2023,11170700,ga_sd_001,681
2023,11170700,ga_sd_002,903
2023,11170700,ga_sd_003,68
2023,11170700,ga_sd_005,3321
2023,11170700,ga_sd_006,226
2023,11170710,ga_sd_001,2004
2023,11170710,ga_sd_002,3532
2023,11170710,ga_sd_003,321
2023,11170710,ga_sd_004,N/A
2023,11170710,ga_sd_005,4722
2023,11170710,ga_sd_006,444
2023,11170720,ga_sd_001,2781
2023,11170720,ga_sd_002,6107
2023,11170720,ga_sd_003,439
2023,11170720,ga_sd_004,N/A
2023,11170720,ga_sd_005,4247
2023,11170720,ga_sd_006,290
2023,11170730,ga_sd_001,2934
2023,11170730,ga_sd_002,6982
2023,11170730,ga_sd_003,537
2023,11170730,ga_sd_004,N/A
2023,11170730,ga_sd_005,4096
2023,11170730,ga_sd_006,244
2023,11170740,ga_sd_001,991
2023,11170740,ga_sd_002,3325
2023,11170740,ga_sd_003,210
2023,11170740,ga_sd_004,N/A
2023,11170740,ga_sd_005,1516
