기준연도,격자코드,통계항목,통계값
2023,11030700,cp_bnu_019,111
2023,11030710,cp_bnu_003,335
2023,11030710,cp_bnu_004,N/A
2023,11030710,cp_bnu_005,N/A
2023,11030710,cp_bnu_006,71
2023,11030710,cp_bnu_007,570
2023,11030710,cp_bnu_008,34
2023,11030710,cp_bnu_009,463
2023,11030710,cp_bnu_010,95
2023,11030710,cp_bnu_011,11
2023,11030710,cp_bnu_012,152
2023,11030710,cp_bnu_013,108
2023,11030710,cp_bnu_014,48
2023,11030710,cp_bnu_015,N/A
2023,11030710,cp_bnu_016,69
2023,11030710,cp_bnu_017,48
2023,11030710,cp_bnu_018,57
2023,11030710,cp_bnu_019,188
2023,11030720,cp_bnu_003,89
2023,11030720,cp_bnu_005,N/A
2023,11030720,cp_bnu_006,65
2023,11030720,cp_bnu_007,965
2023,11030720,cp_bnu_008,38
2023,11030720,cp_bnu_009,298
2023,11030720,cp_bnu_010,86
2023,11030720,cp_bnu_011,36
2023,11030720,cp_bnu_012,173
2023,11030720,cp_bnu_013,129
2023,11030720,cp_bnu_014,29
2023,11030720,cp_bnu_015,N/A
2023,11030720,cp_bnu_016,76
2023,11030720,cp_bnu_017,45
2023,11030720,cp_bnu_018,47
2023,11030720,cp_bnu_019,130
2023,11030730,cp_bnu_001,N/A
2023,11030730,cp_bnu_003,165
2023,11030730,cp_bnu_004,N/A
2023,11030730,cp_bnu_005,N/A
2023,11030730,cp_bnu_006,103
2023,11030730,cp_bnu_007,2687
2023,11030730,cp_bnu_008,70
2023,11030730,cp_bnu_009,1006
2023,11030730,cp_bnu_010,292
2023,11030730,cp_bnu_011,89
2023,11030730,cp_bnu_012,361
2023,11030730,cp_bnu_013,451
2023,11030730,cp_bnu_014,128
2023,11030730,cp_bnu_015,12
2023,11030730,cp_bnu_016,118
2023,11030730,cp_bnu_017,104
2023,11030730,cp_bnu_018,93
