기준연도,격자코드,통계항목,통계값
2023,11030690,cp_bem_009,187
2023,11030690,cp_bem_010,613
2023,11030690,cp_bem_011,42
2023,11030690,cp_bem_012,259
2023,11030690,cp_bem_013,318
2023,11030690,cp_bem_014,157
2023,11030690,cp_bem_015,49
2023,11030690,cp_bem_016,253
2023,11030690,cp_bem_017,110
2023,11030690,cp_bem_018,896
2023,11030690,cp_bem_019,362
2023,11030700,cp_bem_003,42
2023,11030700,cp_bem_004,N/A
2023,11030700,cp_bem_006,70
2023,11030700,cp_bem_007,403
2023,11030700,cp_bem_008,16
2023,11030700,cp_bem_009,345
2023,11030700,cp_bem_010,29
2023,11030700,cp_bem_011,17
2023,11030700,cp_bem_012,142
2023,11030700,cp_bem_013,91
2023,11030700,cp_bem_014,25
2023,11030700,cp_bem_015,54
2023,11030700,cp_bem_016,285
2023,11030700,cp_bem_017,138
2023,11030700,cp_bem_018,23
2023,11030700,cp_bem_019,140
2023,11030710,cp_bem_003,769
2023,11030710,cp_bem_004,N/A
2023,11030710,cp_bem_005,8
2023,11030710,cp_bem_006,176
2023,11030710,cp_bem_007,1171
2023,11030710,cp_bem_008,104
2023,11030710,cp_bem_009,1047
2023,11030710,cp_bem_010,934
2023,11030710,cp_bem_011,53
2023,11030710,cp_bem_012,221
2023,11030710,cp_bem_013,1173
2023,11030710,cp_bem_014,415
2023,11030710,cp_bem_015,41
2023,11030710,cp_bem_016,2803
2023,11030710,cp_bem_017,911
2023,11030710,cp_bem_018,105
2023,11030710,cp_bem_019,480
2023,11030720,cp_bem_003,195
2023,11030720,cp_bem_005,65
2023,11030720,cp_bem_006,495
2023,11030720,cp_bem_007,3947
2023,11030720,cp_bem_008,100
2023,11030720,cp_bem_009,752
2023,11030720,cp_bem_010,313
2023,11030720,cp_bem_011,697
2023,11030720,cp_bem_012,447
2023,11030720,cp_bem_013,879
2023,11030720,cp_bem_014,230
2023,11030720,cp_bem_015,624
2023,11030720,cp_bem_016,328
2023,11030720,cp_bem_017,383
2023,11030720,cp_bem_018,98
2023,11030720,cp_bem_019,331
2023,11030730,cp_bem_001,N/A
2023,11030730,cp_bem_003,517
2023,11030730,cp_bem_004,23
2023,11030730,cp_bem_005,N/A
2023,11030730,cp_bem_006,699
2023,11030730,cp_bem_007,13867
2023,11030730,cp_bem_008,748
2023,11030730,cp_bem_009,4945
2023,11030730,cp_bem_010,5631
2023,11030730,cp_bem_011,2124
2023,11030730,cp_bem_012,1184
2023,11030730,cp_bem_013,12738
2023,11030730,cp_bem_014,5235
2023,11030730,cp_bem_015,2156
2023,11030730,cp_bem_016,573
2023,11030730,cp_bem_017,723
2023,11030730,cp_bem_018,806
2023,11030730,cp_bem_019,1081
2023,11030740,cp_bem_003,472
2023,11030740,cp_bem_004,6
2023,11030740,cp_bem_005,N/A
2023,11030740,cp_bem_006,415
2023,11030740,cp_bem_007,4503
2023,11030740,cp_bem_008,381
2023,11030740,cp_bem_009,3749
2023,11030740,cp_bem_010,921
2023,11030740,cp_bem_011,737
2023,11030740,cp_bem_012,728
2023,11030740,cp_bem_013,3270
2023,11030740,cp_bem_014,508
2023,11030740,cp_bem_015,631
2023,11030740,cp_bem_016,857
2023,11030740,cp_bem_017,2667
2023,11030740,cp_bem_018,645
2023,11030740,cp_bem_019,728
2023,11040520,cp_bem_003,448
2023,11040520,cp_bem_005,N/A
2023,11040520,cp_bem_006,154
2023,11040520,cp_bem_007,501
