기준년도,행정구역코드,통계항목,통계값
2023,11030730,ho_yr_015,N/A
2023,11030730,ho_yr_016,1069
2023,11030730,ho_yr_017,1100
2023,11030730,ho_yr_019,23
2023,11030740,ho_yr_014,27
2023,11030740,ho_yr_013,293
2023,11030740,ho_yr_012,75
2023,11030740,ho_yr_011,47
2023,11030740,ho_yr_010,42
2023,11030740,ho_yr_009,73
2023,11030740,ho_yr_008,49
2023,11030740,ho_yr_007,580
2023,11030740,ho_yr_006,155
2023,11030740,ho_yr_005,340
2023,11030740,ho_yr_004,1804
2023,11030740,ho_yr_003,1041
2023,11030740,ho_yr_002,507
2023,11030740,ho_yr_001,1229
2023,11030740,ho_yr_015,364
2023,11030740,ho_yr_016,28
2023,11030740,ho_yr_017,30
2023,11030740,ho_yr_018,25
2023,11030740,ho_yr_019,9
2023,11040520,ho_yr_014,5
2023,11040520,ho_yr_013,717
2023,11040520,ho_yr_012,273
2023,11040520,ho_yr_011,6
2023,11040520,ho_yr_010,28
2023,11040520,ho_yr_009,85
2023,11040520,ho_yr_008,24
2023,11040520,ho_yr_006,5
2023,11040520,ho_yr_005,117
2023,11040520,ho_yr_004,2274
2023,11040520,ho_yr_003,580
2023,11040520,ho_yr_002,698
2023,11040520,ho_yr_001,103
2023,11040520,ho_yr_015,N/A
2023,11040520,ho_yr_016,61
2023,11040520,ho_yr_017,25
2023,11040520,ho_yr_018,14
2023,11040520,ho_yr_019,117
2023,11040540,ho_yr_014,63
2023,11040540,ho_yr_013,152
2023,11040540,ho_yr_012,124
2023,11040540,ho_yr_011,173
2023,11040540,ho_yr_010,27
2023,11040540,ho_yr_009,158
2023,11040540,ho_yr_008,49
2023,11040540,ho_yr_007,64
2023,11040540,ho_yr_005,918
2023,11040540,ho_yr_004,807
2023,11040540,ho_yr_003,2125
2023,11040540,ho_yr_002,1347
2023,11040540,ho_yr_001,455
2023,11040540,ho_yr_015,46
2023,11040540,ho_yr_016,N/A
2023,11040540,ho_yr_017,49
2023,11040540,ho_yr_018,10
