기준년도,행정구역코드,통계항목,통계값
2023,21010590,to_in_006,6.6
2023,21010600,to_in_006,8.5
2023,21020510,to_in_006,14.6
2023,21020520,to_in_006,9.5
2023,21020530,to_in_006,11.8
2023,21020540,to_in_006,18.7
2023,21020560,to_in_006,16.2
2023,21020570,to_in_006,18.6
2023,21020590,to_in_006,9.2
2023,21020610,to_in_006,4.2
2023,21020630,to_in_006,6.1
2023,21020640,to_in_006,8.8
2023,21020650,to_in_006,5.8
2023,21020680,to_in_006,13
2023,21020690,to_in_006,7.9
2023,21030510,to_in_006,7.2
2023,21030520,to_in_006,6.5
2023,21030530,to_in_006,16.9
2023,21030550,to_in_006,8.1
2023,21030560,to_in_006,11.8
2023,21030570,to_in_006,9.4
2023,21030590,to_in_006,6.3
2023,21030600,to_in_006,7.8
2023,21030660,to_in_006,9.1
2023,21030680,to_in_006,18.5
2023,21030700,to_in_006,10
2023,21030710,to_in_006,7.4
2023,21040530,to_in_006,8.2
2023,21040540,to_in_006,10.4
2023,21040550,to_in_006,10.8
2023,21040590,to_in_006,10.8
2023,21040630,to_in_006,12.9
2023,21040640,to_in_006,13
2023,21040650,to_in_006,12
2023,21040660,to_in_006,7.7
2023,21040670,to_in_006,7.1
2023,21040680,to_in_006,6.5
2023,21040690,to_in_006,15.5
2023,21050520,to_in_006,10
2023,21050540,to_in_006,19.9
2023,21050550,to_in_006,13.8
2023,21050560,to_in_006,10.8
2023,21050570,to_in_006,10.2
2023,21050610,to_in_006,11.2
2023,21050640,to_in_006,16.9
2023,21050660,to_in_006,14.5
2023,21050680,to_in_006,15.1
2023,21050700,to_in_006,13.1
2023,21050720,to_in_006,14.7
2023,21050740,to_in_006,13.2
2023,21050750,to_in_006,11.7
2023,21050760,to_in_006,13.3
2023,21050770,to_in_006,7.4
2023,21050800,to_in_006,10.7
2023,21050810,to_in_006,7.1
2023,21050820,to_in_006,6.3
2023,21050830,to_in_006,11.7
2023,21050840,to_in_006,12.8
2023,21060510,to_in_006,17
2023,21060520,to_in_006,9
2023,21060550,to_in_006,12.3
2023,21060560,to_in_006,26
2023,21060570,to_in_006,13.4
2023,21060580,to_in_006,16.9
2023,21060590,to_in_006,22.8
2023,21060600,to_in_006,21.9
2023,21060610,to_in_006,12.3
2023,21060620,to_in_006,15.5
